volatility,portfolio_return,sharpe_ratio,w_Gold,w_Silver,w_Copper
0.23607019352779118,0.21019078990972434,0.6997528465628906,0.66116265332862,0.33883734667138,-5.448570073296598e-20
0.23927083200571364,0.21047341277923026,0.6915736924226471,0.6450367349547514,0.3549632650452485,-5.781088455589092e-20
0.24250926393225167,0.21075603564873613,0.6835039328437466,0.6289108165808851,0.37108918341911484,-5.42849244051244e-20
0.24578399542081172,0.2110386585182421,0.6755470722736198,0.6127848982070146,0.3872151017929854,-5.568657668843504e-20
0.24909359482907437,0.21132128138774797,0.667705974141471,0.5966589798331469,0.4033410201668532,-5.38621100579348e-20
0.2524366907415074,0.21160390425725392,0.6599829199466675,0.5805330614592759,0.4194669385407241,-5.885231473528129e-20
0.25581196990753596,0.21188652712675982,0.6523796645914633,0.5644071430854088,0.4355928569145912,-6.044879090634581e-20
0.25921817515603235,0.21216914999626574,0.6448974879776115,0.5482812247115403,0.4517187752884598,-5.692283153970703e-20
0.26265410330370165,0.21245177286577166,0.6375372429348669,0.532155306337671,0.4678446936623289,-5.757577438914123e-20
0.26611860307223595,0.21273439573527755,0.6302993995866846,0.5160293879638019,0.483970612036198,-5.969891509606429e-20
0.26961057302665936,0.21301701860478348,0.6231840862864446,0.49990346958993276,0.5000965304100672,-6.065770743898684e-20
0.2731289595451346,0.21329964147428943,0.6161911272776547,0.4837775512160622,0.5162224487839377,-6.394641617682786e-20
0.2766727548286064,0.2135822643437953,0.6093200772451515,0.46765163284219496,0.532348367157805,-6.223297057587998e-20
0.28024099495700305,0.2138648872133012,0.6025702529325159,0.4515257144683287,0.5484742855316713,-6.202619360795774e-20
0.28383275799726015,0.2141475100828072,0.5959407620047859,0.4353997960944567,0.5646002039055433,-6.50928680948393e-20
0.2874471621671878,0.21443013295231306,0.5894305293359183,0.4192738777205889,0.5807261222794111,-6.326623520200344e-20
0.29108336405814494,0.214712755821819,0.5830383208980582,0.40314795934672076,0.5968520406532793,-6.534542948316062e-20
0.29474055691852463,0.2149953786913249,0.5767627654253122,0.38702204097285314,0.6129779590271469,-6.496177984980547e-20
0.2984179689993155,0.21527800156083077,0.5706023740186414,0.3708961225989838,0.6291038774010161,-6.625240823842094e-20
0.30211486196231657,0.21556062443033672,0.5645555578514079,0.3547702042251133,0.6452297957748867,-6.581432865844834e-20
0.305830529351046,0.21584324729984267,0.5586206441271961,0.3386442858512458,0.6613557141487543,-6.788426435407897e-20
0.309564295123923,0.2161258701693486,0.5527958904331797,0.3225183674773762,0.6774816325226238,-6.533708645551712e-20
0.31331551224891524,0.21640849303885445,0.5470794976237182,0.3063924491035072,0.6936075508964928,-6.941219982750617e-20
0.3170835613585599,0.2166911159083604,0.5414696213601912,0.290266530729638,0.7097334692703621,-6.891043451939565e-20
0.32086784946400276,0.21697373877786635,0.5359643824245458,0.27414061235576753,0.7258593876442325,-7.403887331974769e-20
0.3246678087265174,0.21725636164737222,0.5305618759156738,0.2580146939818997,0.7419853060181003,-7.171373377737747e-20
